image_id,baseline_dice,result_dice,delta_dice,selected_positive,selected_negative,selected_boundary
PolypGen__C5_EndoCV2021_C5_50000268,1.9455252964206693e-09,0.7150537371635437,0.7150537352180184,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__cvc_444_positive,KvasirCVC__kvasir_cju87vqa0ndwg0850onjdz7ol_negative,KvasirCVC__kvasir_cju43kj2pm34f0850l28ahpni_boundary
PolypGen__C3_C3_EndoCV2021_00329,1.9531249950688334e-09,1.956947048853408e-09,3.822053784574564e-12,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__cvc_54_positive,KvasirCVC__cvc_210_negative,KvasirCVC__kvasir_cju43kj2pm34f0850l28ahpni_boundary
PolypGen__C1_278OLCV1_100H0012,1.968504026450546e-09,1.9801980055689228e-09,1.1693979118376774e-11,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__cvc_54_positive,KvasirCVC__cvc_210_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C3_C3_EndoCV2021_00265,1.9801980055689228e-09,1.9801980055689228e-09,0.0,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__cvc_444_positive,KvasirCVC__cvc_210_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C1_848OLCV1_100H0002,2.0325203742288522e-09,1.886792500016554e-09,-1.4572787421229805e-10,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__cvc_444_positive,KvasirCVC__cvc_210_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C3_C3_EndoCV2021_0055,2.07039341226789e-09,0.7657142877578735,0.7657142856874801,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__cvc_54_positive,KvasirCVC__cvc_210_negative,KvasirCVC__kvasir_cju43kj2pm34f0850l28ahpni_boundary
PolypGen__C4_27_endocv2021_positive_1257,2.0790020816008337e-09,0.09048452973365784,0.09048452765465576,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__cvc_444_positive,KvasirCVC__kvasir_cju87vqa0ndwg0850onjdz7ol_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C5_EndoCV2021_C5_50000271,2.0790020816008337e-09,2.074688865150165e-09,-4.313216450668733e-12,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__kvasir_cju33w4sdcivk0855x879zht7_positive,KvasirCVC__kvasir_cju87vqa0ndwg0850onjdz7ol_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C2_EndoCV2021_001053,2.0833332836645013e-09,0.2454954981803894,0.24549549609705612,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__cvc_54_positive,KvasirCVC__cvc_210_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C3_C3_EndoCV2021_00321,2.1097046332130276e-09,1.1261260812744922e-09,-9.835785519385354e-10,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__cvc_444_positive,KvasirCVC__cvc_210_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C3_C3_EndoCV2021_00416,2.1186441490073094e-09,0.9556756615638733,0.9556756594452291,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__kvasir_cju33w4sdcivk0855x879zht7_positive,KvasirCVC__cvc_210_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C2_EndoCV2021_001224,2.178649260997645e-09,0.9570135474205017,0.9570135452418524,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__cvc_54_positive,KvasirCVC__kvasir_cju87vqa0ndwg0850onjdz7ol_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C3_C3_EndoCV2021_0086,2.1978021624846633e-09,0.8354080319404602,0.835408029742658,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__cvc_444_positive,KvasirCVC__cvc_210_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C5_EndoCV2021_C5_50000108,2.1978021624846633e-09,0.22369426488876343,0.22369426269096127,KvasirCVC__cvc_54_positive;KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive,KvasirCVC__cvc_210_negative,KvasirCVC__cvc_54_boundary
PolypGen__C2_EndoCV2021_001213,2.3255812831024514e-09,4.11522638188444e-09,1.789645098781989e-09,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__cvc_54_positive,KvasirCVC__cvc_210_negative,KvasirCVC__kvasir_cju43kj2pm34f0850l28ahpni_boundary
PolypGen__C5_EndoCV2021_C5_50000278,2.3584905139983903e-09,0.6111111044883728,0.6111111021298823,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__cvc_54_positive,KvasirCVC__kvasir_cju87vqa0ndwg0850onjdz7ol_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C2_EndoCV2021_001078,2.415458943971771e-09,1.0101009806362526e-08,7.685550862390755e-09,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__kvasir_cju33w4sdcivk0855x879zht7_positive,KvasirCVC__cvc_210_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C5_EndoCV2021_C5_50000057,2.427184453424047e-09,0.30426716804504395,0.3042671656178595,KvasirCVC__cvc_54_positive;KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive,KvasirCVC__cvc_210_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C2_EndoCV2021_001141,2.976190405235002e-09,2.9239766163868808e-09,-5.221378884812111e-11,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__kvasir_cju33w4sdcivk0855x879zht7_positive,KvasirCVC__kvasir_cju87vqa0ndwg0850onjdz7ol_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C1_471OLCV1_100H0008,3.003002957413514e-09,0.3170320391654968,0.31703203616249387,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__cvc_444_positive,KvasirCVC__cvc_210_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C3_C3_EndoCV2021_00331,3.003002957413514e-09,0.9114331603050232,0.9114331573020202,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__kvasir_cju33w4sdcivk0855x879zht7_positive,KvasirCVC__kvasir_cju87vqa0ndwg0850onjdz7ol_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C2_EndoCV2021_001144,3.194888131829998e-09,3.3783784658680815e-09,1.8349033403808335e-10,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__kvasir_cju33w4sdcivk0855x879zht7_positive,KvasirCVC__cvc_210_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C5_EndoCV2021_C5_50000112,3.508771939664257e-09,0.0020107242744416,0.00201072076566966,KvasirCVC__cvc_54_positive;KvasirCVC__cvc_137_positive,KvasirCVC__cvc_210_negative,KvasirCVC__cvc_54_boundary
PolypGen__C1_201OLCV1_100H0018,3.5842293577559303e-09,0.8857142925262451,0.8857142889420158,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__cvc_444_positive,KvasirCVC__kvasir_cju87vqa0ndwg0850onjdz7ol_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C1_427OLCV1_100H0022,3.5971223777409023e-09,0.5967450141906738,0.5967450105935515,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__cvc_54_positive,KvasirCVC__cvc_210_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C3_C3_EndoCV2021_00397,3.7037037881049173e-09,0.055477529764175415,0.05547752606047163,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__cvc_444_positive,KvasirCVC__cvc_210_negative,KvasirCVC__kvasir_cju43kj2pm34f0850l28ahpni_boundary
PolypGen__C5_EndoCV2021_C5_50000306,3.8167939919731e-09,0.6480000019073486,0.6479999980905546,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__cvc_54_positive,KvasirCVC__cvc_210_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C5_EndoCV2021_C5_50000129,3.906249990137667e-09,0.8409894108772278,0.8409894069709778,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__cvc_54_positive,KvasirCVC__kvasir_cju87vqa0ndwg0850onjdz7ol_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C5_EndoCV2021_C5_50000122,4.166666567329003e-09,6.506180594278987e-10,-3.516048507901104e-09,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__cvc_444_positive,KvasirCVC__kvasir_cju87vqa0ndwg0850onjdz7ol_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C2_EndoCV2021_001128,4.273504217167101e-09,4.098360761872755e-09,-1.751434552943465e-10,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__cvc_444_positive,KvasirCVC__kvasir_cju87vqa0ndwg0850onjdz7ol_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C1_430OLCV1_100H0002,4.329004266168113e-09,0.918367326259613,0.9183673219306088,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__cvc_444_positive,KvasirCVC__cvc_210_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C1_430OLCV1_100S0001,4.545454679316663e-09,0.8461538553237915,0.8461538507783368,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__cvc_444_positive,KvasirCVC__kvasir_cju87vqa0ndwg0850onjdz7ol_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C3_C3_EndoCV2021_00440,4.566210076717425e-09,0.8894601464271545,0.8894601418609445,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__cvc_54_positive,KvasirCVC__cvc_210_negative,KvasirCVC__cvc_96_boundary
PolypGen__C5_EndoCV2021_C5_50000101,4.587155988389213e-09,0.08130434900522232,0.08130434441806633,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__cvc_54_positive,KvasirCVC__cvc_210_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C2_EndoCV2021_001375,4.6728971803133845e-09,1.3599890658078095e-10,-4.5368982737326036e-09,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__cvc_444_positive,KvasirCVC__kvasir_cju87vqa0ndwg0850onjdz7ol_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C5_EndoCV2021_C5_50000103,4.807692466357594e-09,4.78468908937657e-09,-2.3003376981023393e-11,KvasirCVC__cvc_54_positive;KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive,KvasirCVC__cvc_210_negative,KvasirCVC__cvc_54_boundary
PolypGen__C2_EndoCV2021_001202,4.9504951249446094e-09,4.310344969837843e-09,-6.401501551067668e-10,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__cvc_54_positive,KvasirCVC__cvc_210_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C3_C3_EndoCV2021_00280,4.975124312522894e-09,0.32159847021102905,0.32159846523590474,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__kvasir_cju33w4sdcivk0855x879zht7_positive,KvasirCVC__cvc_210_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C3_C3_EndoCV2021_00395,5.076142173265907e-09,0.7207207083702087,0.7207207032940666,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__kvasir_cju33w4sdcivk0855x879zht7_positive,KvasirCVC__kvasir_cju87vqa0ndwg0850onjdz7ol_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C5_EndoCV2021_C5_50000138,5.649717582656422e-09,5.6818181271012236e-09,3.2100544444801926e-11,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__cvc_444_positive,KvasirCVC__kvasir_cju87vqa0ndwg0850onjdz7ol_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C3_C3_EndoCV2021_00167,5.6818181271012236e-09,0.875,0.8749999943181819,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__cvc_54_positive,KvasirCVC__cvc_210_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C3_C3_EndoCV2021_004,5.9171596511475855e-09,1.7699115506530916e-09,-4.147248100494494e-09,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__cvc_54_positive,KvasirCVC__cvc_210_negative,KvasirCVC__kvasir_cju43kj2pm34f0850l28ahpni_boundary
PolypGen__C4_22_endocv2021_positive_982,6.211180014759066e-09,9.033423453708167e-10,-5.307837669388249e-09,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__cvc_444_positive,KvasirCVC__kvasir_cju87vqa0ndwg0850onjdz7ol_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C2_EndoCV2021_001329,6.4516130215963585e-09,0.0217168927192688,0.021716886267655777,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__cvc_444_positive,KvasirCVC__kvasir_cju87vqa0ndwg0850onjdz7ol_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C2_EndoCV2021_001245,6.756756931736163e-09,5.01504504590855e-10,-6.255252427145308e-09,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__cvc_54_positive,KvasirCVC__cvc_210_negative,KvasirCVC__kvasir_cju43kj2pm34f0850l28ahpni_boundary
PolypGen__C4_25_endocv2021_positive_3,8.19672152374551e-09,7.874016105802184e-09,-3.227054179433253e-10,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__kvasir_cju33w4sdcivk0855x879zht7_positive,KvasirCVC__kvasir_cju87vqa0ndwg0850onjdz7ol_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C2_EndoCV2021_001206,8.333333134658005e-09,1.6863406226974575e-09,-6.646992511960548e-09,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__cvc_54_positive,KvasirCVC__cvc_210_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C4_6_endocv2021_positive_1007,1.0638298242326982e-08,3.546099192064389e-09,-7.092199050262593e-09,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__cvc_54_positive,KvasirCVC__cvc_210_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C4_18_endocv2021_positive_265,1.2048192665758961e-08,1.1627906637556862e-08,-4.2028602820209926e-10,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__kvasir_cju33w4sdcivk0855x879zht7_positive,KvasirCVC__kvasir_cju87vqa0ndwg0850onjdz7ol_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C4_26_endocv2021_positive_684,1.2345679145653321e-08,8.718396005136242e-10,-1.1473839545139697e-08,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__cvc_444_positive,KvasirCVC__kvasir_cju87vqa0ndwg0850onjdz7ol_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C2_EndoCV2021_001184,1.2500000146076218e-08,2.7777778299764577e-08,1.527777815368836e-08,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__kvasir_cju33w4sdcivk0855x879zht7_positive,KvasirCVC__kvasir_cju87vqa0ndwg0850onjdz7ol_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C4_19_endocv2021_positive_688,1.2820512651501303e-08,2.491901407442043e-10,-1.2571322510757099e-08,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__kvasir_cju33w4sdcivk0855x879zht7_positive,KvasirCVC__cvc_210_negative,KvasirCVC__kvasir_cju43kj2pm34f0850l28ahpni_boundary
PolypGen__C4_13_endocv2021_positive_550,1.4084506894107562e-08,0.8368794322013855,0.8368794181168786,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__kvasir_cju33w4sdcivk0855x879zht7_positive,KvasirCVC__kvasir_cju87vqa0ndwg0850onjdz7ol_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C4_13_endocv2021_positive_573,1.4285713945128009e-08,0.7862069010734558,0.7862068867877419,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__cvc_54_positive,KvasirCVC__cvc_210_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C2_EndoCV2021_001177,1.515151559772221e-08,1.7085255432647273e-10,-1.4980663043395737e-08,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__cvc_54_positive,KvasirCVC__kvasir_cju87vqa0ndwg0850onjdz7ol_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C4_19_endocv2021_positive_845,1.612903233194629e-08,1.3723068514881476e-10,-1.5991801646797477e-08,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__cvc_444_positive,KvasirCVC__kvasir_cju87vqa0ndwg0850onjdz7ol_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C4_30_endocv2021_positive_898,2.2222222284540294e-08,4.6948356313691875e-09,-1.7527386653171106e-08,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__cvc_444_positive,KvasirCVC__kvasir_cju87vqa0ndwg0850onjdz7ol_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C4_29_endocv2021_positive_254,4.761904293104635e-08,1.6366612509699507e-09,-4.59823816800764e-08,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__cvc_444_positive,KvasirCVC__kvasir_cju87vqa0ndwg0850onjdz7ol_negative,KvasirCVC__kvasir_cju43kj2pm34f0850l28ahpni_boundary
PolypGen__C6_EndoCV2021_C6_0100070,5.55555494941018e-08,9.372949638652983e-11,-5.546181999771527e-08,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__cvc_54_positive,KvasirCVC__cvc_210_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C4_27_endocv2021_positive_216,6.249999273677531e-08,1.3099292484053393e-10,-6.236899981193478e-08,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__cvc_54_positive,KvasirCVC__cvc_210_negative,KvasirCVC__kvasir_cju43kj2pm34f0850l28ahpni_boundary
PolypGen__C6_EndoCV2021_C6_0100056,7.142856617292637e-08,5.688282067595196e-10,-7.085973796616685e-08,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__cvc_54_positive,KvasirCVC__cvc_210_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C4_13_endocv2021_positive_464,7.692307235629414e-08,1.927525083988968e-10,-7.673031984789525e-08,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__cvc_54_positive,KvasirCVC__cvc_210_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C4_13_endocv2021_positive_222,8.333332601750953e-08,1.1600927857235988e-10,-8.321731673893717e-08,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__kvasir_cju33w4sdcivk0855x879zht7_positive,KvasirCVC__kvasir_cju87vqa0ndwg0850onjdz7ol_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C4_6_endocv2021_positive_1308,8.333332601750953e-08,2.724795722386375e-09,-8.060853029512316e-08,KvasirCVC__cvc_54_positive;KvasirCVC__cvc_137_positive,KvasirCVC__cvc_210_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C6_EndoCV2021_C6_0100088,1.111110989882036e-07,8.474576040917725e-10,-1.1026364138411182e-07,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__cvc_54_positive,KvasirCVC__cvc_210_negative,KvasirCVC__cvc_54_boundary
PolypGen__C2_EndoCV2021_001117,0.00035248519270680845,0.0014149276539683342,0.0010624424612615258,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__kvasir_cju33w4sdcivk0855x879zht7_positive,KvasirCVC__kvasir_cju87vqa0ndwg0850onjdz7ol_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C3_C3_EndoCV2021_0084,0.0005250724498182535,0.2534944415092468,0.2529693690594286,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__cvc_54_positive,KvasirCVC__cvc_210_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C2_EndoCV2021_001033,0.0005863384576514363,0.08060836791992188,0.08002202946227044,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__cvc_444_positive,KvasirCVC__cvc_210_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C2_EndoCV2021_001402,0.0006367400055751204,0.9619651436805725,0.9613284036749974,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__cvc_444_positive,KvasirCVC__kvasir_cju2y5zas8m7f0801d34g5owq_negative,KvasirCVC__cvc_154_boundary
PolypGen__C5_EndoCV2021_C5_50000173,0.001055223518051207,1.0675776929147673e-10,-0.0010552234112934378,KvasirCVC__cvc_54_positive;KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive,KvasirCVC__cvc_210_negative,KvasirCVC__kvasir_cju43kj2pm34f0850l28ahpni_boundary
PolypGen__C2_EndoCV2021_001127,0.0012060303706675768,0.18692165613174438,0.1857156257610768,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__kvasir_cju33w4sdcivk0855x879zht7_positive,KvasirCVC__cvc_210_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C5_EndoCV2021_C5_50000140,0.001220752950757742,0.009802265092730522,0.00858151214197278,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__cvc_54_positive,KvasirCVC__cvc_210_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C1_176OLCV1_100H0738,0.001670146593824029,0.0008389265858568251,-0.0008312200079672039,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__kvasir_cju33w4sdcivk0855x879zht7_positive,KvasirCVC__kvasir_cju87vqa0ndwg0850onjdz7ol_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C3_C3_EndoCV2021_00261,0.0019187722355127335,0.7100591659545898,0.7081403937190771,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__kvasir_cju33w4sdcivk0855x879zht7_positive,KvasirCVC__kvasir_cju87vqa0ndwg0850onjdz7ol_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C4_12_endocv2021_positive_503,0.002460025716573,0.050717033445835114,0.048257007729262114,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__cvc_444_positive,KvasirCVC__kvasir_cju87vqa0ndwg0850onjdz7ol_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C5_EndoCV2021_C5_50000102,0.0027874568477272987,0.025287356227636337,0.02249989937990904,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__cvc_444_positive,KvasirCVC__kvasir_cju87vqa0ndwg0850onjdz7ol_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C3_C3_EndoCV2021_00389,0.002991772722452879,0.0010188489686697721,-0.001972923753783107,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__kvasir_cju33w4sdcivk0855x879zht7_positive,KvasirCVC__kvasir_cju87vqa0ndwg0850onjdz7ol_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C2_EndoCV2021_001099,0.003203417407348752,0.436496764421463,0.43329334701411426,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__cvc_54_positive,KvasirCVC__cvc_210_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C3_C3_EndoCV2021_00158,0.0035128812305629253,0.5426846742630005,0.5391717930324376,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__cvc_444_positive,KvasirCVC__kvasir_cju87vqa0ndwg0850onjdz7ol_negative,KvasirCVC__cvc_96_boundary
PolypGen__C1_100S0003,0.003563474863767624,0.005330964457243681,0.001767489593476057,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__cvc_444_positive,KvasirCVC__kvasir_cju87vqa0ndwg0850onjdz7ol_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
PolypGen__C6_EndoCV2021_C6_0100039,0.00416570296511054,0.03331020101904869,0.02914449805393815,KvasirCVC__kvasir_cju3u39fog1bo0871lxjrabks_positive;KvasirCVC__cvc_54_positive,KvasirCVC__kvasir_cju87vqa0ndwg0850onjdz7ol_negative,KvasirCVC__kvasir_cju2zp89k9q1g0855k1x0f1xa_boundary
